Sample ID	Gene Name	Ensembl ID	Gene Symbol
P10861909A0502	ura4	['4932.YLR420W']	[]
P10864989A0484	PAIP	['9606.ENSP00000370114']	[]
P10866677A1839	Phd	['10090.ENSMUSP00000131631', '9606.ENSP00000375855']	[]
P10866689A0295	Ldb1	['9606.ENSP00000501277', '9606.ENSP00000306772']	[]
P10866689A0295	Lmo2	['9606.ENSP00000257818']	[]
P10866689A0295	tal-1	['9606.ENSP00000294339']	[]
P10869076A1384	Rho	['9606.ENSP00000296271', '9606.ENSP00000308576']	[]
P10870043A0621	GnRH	['9606.ENSP00000276414']	[]
P10872831A0000	erythropoietin receptor	['10090.ENSMUSP00000006397', '9606.ENSP00000222139']	[]
P10872831A0000	EPOR	['10090.ENSMUSP00000006397', '9606.ENSP00000222139']	[]
P10873387A0816	Cacna1f	['9606.ENSP00000365441', '10090.ENSMUSP00000111391']	[]
P10873387A0816	synaptophysin	['10090.ENSMUSP00000069429', '9606.ENSP00000263233']	[]
P10873388A0623	Rhotekin	['9606.ENSP00000272430']	[]
P10874044A0647	p38alpha	['9606.ENSP00000229795']	[]
P10874044A0647	ERK1	['9606.ENSP00000263025']	[]
P10874044A0647	pE1	['9606.ENSP00000357175', '9606.ENSP00000352639']	[]
P10874044A0647	JNK2	['9606.ENSP00000394560']	[]
P10874044A0647	JNK1	['9606.ENSP00000378974']	[]
P10874044A0647	ERK2	['9606.ENSP00000215832']	[]
P10878398A0542	Epo	['9606.ENSP00000252723', '9606.ENSP00000218388', '9606.ENSP00000225371']	[]
P10878398A0542	leptin	['9606.ENSP00000312652']	[]
P10880486A0790	RhoA	['9606.ENSP00000400175']	[]
P10882163A1077	aromatase	['9606.ENSP00000379683']	[]
P10882850A0000	Endonuclease III	['9606.ENSP00000219066']	[]
P10885750A0236	CREB-2	['9606.ENSP00000336790', '9606.ENSP00000264110']	[]
P10890911A0470	LEF1	['9606.ENSP00000265165']	[]
P10890911A0470	Smad3	['9606.ENSP00000332973']	[]
P10890911A0470	TGFbeta	['9606.ENSP00000221930']	[]
P10891093A0000	NHE3	['9606.ENSP00000264938']	[]
P10891266A0421	ACE-2	['9606.ENSP00000389326']	[]
P10891286A0000	titin	['9606.ENSP00000467141']	[]
P10891286A0000	myosin	['9606.ENSP00000493594']	[]
P10891286A0000	myosin light chain kinase	['9606.ENSP00000353452', '9606.ENSP00000274643', '9606.ENSP00000365162', '9606.ENSP00000378288']	[]
P10891399A1185	c-fos	['9606.ENSP00000306245']	[]
P10891399A1185	p21	['9606.ENSP00000361708', '9606.ENSP00000388823', '9606.ENSP00000384849']	[]
P10891399A1185	Cip1	['9606.ENSP00000275730', '9606.ENSP00000384849']	[]
P10891399A1185	WAF1	['9606.ENSP00000384849']	[]
P10891441A0871	Sos1	['9606.ENSP00000384675']	[]
P10891441A0871	Grb2	['9606.ENSP00000376345']	[]
P10891441A0871	Shc	['9606.ENSP00000401303']	[]
P10891441A0871	p85	['9606.ENSP00000222254', '9606.ENSP00000263433', '9606.ENSP00000262653', '9606.ENSP00000428056', '9606.ENSP00000495631', '9606.ENSP00000202556']	[]
P10892823A1040	HBP	['9606.ENSP00000375836', '9606.ENSP00000233997', '9606.ENSP00000014930', '9606.ENSP00000263904', '9606.ENSP00000417686']	[]
P10893243T0000	Ccta	['9606.ENSP00000292823', '9606.ENSP00000317334', '10090.ENSMUSP00000078721', '10090.ENSMUSP00000116108']	[]
P10894149T0000	estrogen related receptor alpha	['9606.ENSP00000384851']	[]
P10894149T0000	steroidogenic factor 1	['9606.ENSP00000362690']	[]
P10894149T0000	SF1	['9606.ENSP00000366604', '9606.ENSP00000362690']	[]
P10894816A0836	IL-6	['9606.ENSP00000385675']	[]
P10897973T0001	Antithrombin III	['9606.ENSP00000356671']	[]
P10897973T0001	antithrombin III	['9606.ENSP00000356671']	[]
P10899142A0000	DLGR-1	['7227.FBpp0082934']	[]
P10899142A0000	G protein-coupled receptor	['7227.FBpp0099542']	[]
P10899142A0000	DLGR-2	['7227.FBpp0080183']	[]
P10900129A0138	CYP3A	['9606.ENSP00000498939']	[]
P10903733A0540	TRAF3	['9606.ENSP00000376500']	[]
P10903733A0540	TRAF2	['9606.ENSP00000247668', '9606.ENSP00000259075']	[]
P10903733A0540	BCMA	['9606.ENSP00000053243']	[]
P10903733A0540	TNFR	['9606.ENSP00000162749']	[]
P10903837A1208	Vsx1	['9606.ENSP00000365899']	[]
P10903837A1208	VSX1	['9606.ENSP00000365899']	[]
P10903837A1208	RINX	['9606.ENSP00000365899']	[]
P10903843A0447	Tapa1	['9606.ENSP00000263645']	[]
P10903843A0447	Kcnq1	['9606.ENSP00000155840']	[]
P10905349A0329	Mus81p	['9606.ENSP00000307853']	[]
P10905349A0609	Rad54p	['9606.ENSP00000362441']	[]
P10905349A0609	Mus81p	['9606.ENSP00000307853']	[]
P10907348A0508	PTH	['9606.ENSP00000433208', '9606.ENSP00000418661', '9606.ENSP00000387180']	[]
P10907971A0806	HMG-CoA reductase	['9606.ENSP00000287936']	[]
P10907971T0000	HMG-CoA reductase	['9606.ENSP00000287936']	[]
P10909973A1508	GLP-1	['9606.ENSP00000384434', '9606.ENSP00000362353', '9606.ENSP00000417980', '9606.ENSP00000387662']	[]
P10909973A1508	CREB	['9606.ENSP00000387699']	[]
P10910908A0767	PI3K	['9606.ENSP00000366563', '9606.ENSP00000501150', '9606.ENSP00000263967', '9606.ENSP00000419260']	[]
P10910908A0767	Akt	['9606.ENSP00000451828']	[]
P10913172A0442	Rad24	['9606.ENSP00000426191']	[]
P10913276A0510	SOS1	['9606.ENSP00000384675']	[]
P10913276A0510	PLC-gamma1	['9606.ENSP00000244007']	[]
P10913276A0684	SOS1	['9606.ENSP00000384675']	[]
P10913276A0684	PLC-gamma1	['9606.ENSP00000244007']	[]
P10913304A0894	Fli1	['9606.ENSP00000433488', '9606.ENSP00000324573']	[]
P10913304A0894	Ets2	['9606.ENSP00000353344']	[]
P10913304A0894	PE1	['9606.ENSP00000357175', '9606.ENSP00000352639']	[]
P10913304A0894	Elk1	['9606.ENSP00000366182', '9606.ENSP00000264661', '9606.ENSP00000328813']	[]
P10913304A1180	PE1	['9606.ENSP00000357175', '9606.ENSP00000352639', '10090.ENSMUSP00000112915']	[]
P10913304A1180	ERF	['9606.ENSP00000222329', '10090.ENSMUSP00000041912', '10090.ENSMUSP00000025218', '9606.ENSP00000353741']	[]
P10915728A0216	IFN-beta	['9606.ENSP00000369581']	[]
P10915780A1063	cyclin D1	['10090.ENSMUSP00000091495', '9606.ENSP00000227507']	[]
P10915780A1063	ILK	['9606.ENSP00000379975', '10090.ENSMUSP00000033182']	[]
P10915780A1063	Wnt-1	['9606.ENSP00000293549', '10090.ENSMUSP00000023734']	[]
P10918440T0000	granulocyte colony-stimulating factor	['9606.ENSP00000225474']	[]
P10918572A0794	ErbB1	['9606.ENSP00000275493']	[]
P10918572A0794	ErbB4	['9606.ENSP00000342235']	[]
P10918572A0794	ErbB2	['9606.ENSP00000269571']	[]
P10918572A0794	ErbB3	['9606.ENSP00000267101']	[]
P10918572A1547	TGF-alpha	['9606.ENSP00000404131']	[]
P10918572A1547	ErbB2	['9606.ENSP00000269571']	[]
P10918572A1547	ErbB	['9606.ENSP00000275493']	[]
P10918596A0000	p53	['9606.ENSP00000269305']	[]
P10918599A0071	E2F-3	['9606.ENSP00000262904']	[]
P10918612A0000	Jun	['9606.ENSP00000360266']	[]
P10918612A0000	c-Jun	['9606.ENSP00000360266']	[]
P10919971A0606	creatine kinase	['9606.ENSP00000221476', '9606.ENSP00000300283', '9606.ENSP00000404203', '9606.ENSP00000299198']	[]
P10926776A0731	PDP1	['9606.ENSP00000379503', '9606.ENSP00000371307']	[]
P10928337A0590	erythropoietin	['9606.ENSP00000252723']	[]
P10928477A0764	vWF	['9606.ENSP00000261405']	[]
P10930526A0174	PL scramblase	['10090.ENSMUSP00000136481']	[]
P10931524A0313	Gtx	['9606.ENSP00000357581']	[]
P10931950A0869	p27	['9606.ENSP00000312318', '9606.ENSP00000314067', '9606.ENSP00000221114', '9606.ENSP00000405926', '9606.ENSP00000483430', '9606.ENSP00000440485']	[]
P10931950A0869	Cdk2	['9606.ENSP00000266970']	[]
P10932196A0359	RP2	['9606.ENSP00000218340', '9606.ENSP00000380251']	[]
P10933728A1398	CBF2	['9606.ENSP00000234170']	[]
P10933728A1398	CBF1	['9606.ENSP00000345206']	[]
P10933728A1398	AUF1	['9606.ENSP00000313199']	[]
P10933728A1398	hnRNP	['9606.ENSP00000451291', '9606.ENSP00000483254']	[]
P10935488A1033	A-FABP	['9606.ENSP00000256104']	[]
P10935488A1033	fatty acid binding protein	['9606.ENSP00000245206']	[]
P10935488A1033	PPARgamma	['9606.ENSP00000287820']	[]
P10938102A1359	eIF4GI	['9606.ENSP00000416255']	[]
P10938105A0000	fibroblast growth factor receptor 2	['9606.ENSP00000410294']	[]
P10938105A0000	K-SAM	['9606.ENSP00000410294']	[]
P10938109A1361	insulin	['9606.ENSP00000380432']	[]
P10938109A1361	EGF	['9606.ENSP00000265171']	[]
P10938109A1361	PKCbeta	['9606.ENSP00000496129']	[]
P10938113A0388	Vav2	['9606.ENSP00000360916']	[]
P10938113A0388	Vav	['9606.ENSP00000472929']	[]
P10938113A0388	Vav3	['9606.ENSP00000359073']	[]
P10938120A1093	fbp1	['9606.ENSP00000408025']	[]
P10938130A0338	PLZF	['9606.ENSP00000338157']	[]
P10938135A0259	epidermal growth factor receptor	['9606.ENSP00000275493']	[]
P10940553A0912	hPer1	['9606.ENSP00000314420', '9606.ENSP00000300658']	[]
P10942599A1298	Hoxa-1	['9606.ENSP00000494260', '9606.ENSP00000285848']	[]
P10944466A0451	WNT-2B	['9606.ENSP00000358698']	[]
P10946303A0000	COX-2	['9606.ENSP00000354876', '9606.ENSP00000356438']	[]
P10946303A0000	TNF-alpha	['9606.ENSP00000398698']	[]
P10946303A0000	cyclooxygenase-2	['9606.ENSP00000356438']	[]
P10951579A1238	p53	['9606.ENSP00000269305']	[]
P10951848A0230	CD34	['9606.ENSP00000310036']	[]
P10951848A0230	granulocyte-colony stimulating factor	['9606.ENSP00000225474']	[]
P10954525A1161	TRE-2	['9606.ENSP00000460380']	[]
P10959838A0153	Fhit	['9606.ENSP00000418582']	[]
P10961046A0342	vWF	['9606.ENSP00000261405']	[]
P10961046A0342	von Willebrand factor	['9606.ENSP00000261405']	[]
P10962593A0580	AFP	['9606.ENSP00000379138', '9606.ENSP00000410446']	[]
P10964995A2152	HER-2	['9606.ENSP00000269571']	[]
P10965135A1207	Cktsf1b1	['9606.ENSP00000498748']	[]
P10965905A1618	Akt	['9606.ENSP00000451828']	[]
P10965905A1618	PI3K	['9606.ENSP00000366563', '9606.ENSP00000501150', '9606.ENSP00000263967', '9606.ENSP00000419260']	[]
P10965905A1618	IRS-1	['9606.ENSP00000304895']	[]
P10965905T0000	Insulin receptor substrate-1	['9606.ENSP00000304895']	[]
P10972980A0295	mTOR	['9606.ENSP00000354558']	[]
P10972990A0196	p53	['9606.ENSP00000269305']	[]
P10972990A0196	tumor-suppressor protein	['9606.ENSP00000324404']	[]
P10972990A0526	thymidine kinase	['9606.ENSP00000299697']	[]
P10972990A0526	hypoxanthine phosphoribosyl transferase	['9606.ENSP00000298556']	[]
P10972990A0526	HPRT	['9606.ENSP00000298556']	[]
P10972990A0526	p53	['9606.ENSP00000269305']	[]
P10974541A0389	MZF1B	['9606.ENSP00000215057']	[]
P10975465A0134	NFBD1	['9606.ENSP00000365588']	[]
P10975465A0134	KIAA0170	['9606.ENSP00000365588']	[]
P10980416T0000	bone sialoprotein	['9606.ENSP00000226284']	[]
P10980416T0000	Pit-1	['10116.ENSRNOP00000000905', '10116.ENSRNOP00000025294', '9606.ENSP00000272542', '10116.ENSRNOP00000004872', '9606.ENSP00000342931']	[]
P10980416T0000	Parathyroid hormone	['9606.ENSP00000433208', '10116.ENSRNOP00000019199']	[]
P10980416T0000	transcription factor-1	['10116.ENSRNOP00000001565', '9606.ENSP00000438804']	[]
P10983979T0000	snRNP	['9606.ENSP00000364813']	[]
P10987280A0604	matrilysin	['9606.ENSP00000260227']	[]
P10987280A0604	matrilysin-2	['9606.ENSP00000369753']	[]
P10997330A0361	STORP	['9606.ENSP00000442478']	[]
P11000203A0752	K-Rev	['9606.ENSP00000250559', '9606.ENSP00000245304']	[]
P11000250A0200	TRADD	['9606.ENSP00000341268']	[]
P11000250A0200	CD40	['9606.ENSP00000361359']	[]
P11000250A0200	LMP-1	['9606.ENSP00000348099']	[]
P11000266T0000	alpha-fetoprotein	['9606.ENSP00000379138']	[]
P11000521A0588	insulin receptor substrate-2	['9606.ENSP00000365016']	[]
P11000521A0588	protein kinase B	['9606.ENSP00000451828']	[]
P11000521A0588	AKT	['9606.ENSP00000451828']	[]
P11000521A0588	IRS-2	['9606.ENSP00000365016']	[]
P11000521A0588	phosphatidylinositol 3-kinase	['9606.ENSP00000262039']	[]
P11003641A0811	Fcp1p	['9606.ENSP00000484525']	[]
P11003641A0811	fcp1	['9606.ENSP00000484525']	[]
P11003641A0811	RAP74	['9606.ENSP00000377969']	[]
P11003652A0961	Cdc42p	['9606.ENSP00000497733']	[]
P11003652A0961	Ste20p	['9606.ENSP00000365730']	[]
P11003669A0000	gene 33	['10116.ENSRNOP00000072811', '9606.ENSP00000366702']	[]
P11003669A0000	ErbB-2	['9606.ENSP00000269571', '10116.ENSRNOP00000040591']	[]
P11005808A1082	Raf	['9606.ENSP00000314709', '9606.ENSP00000401888']	[]
P11006283A1180	p64	['9606.ENSP00000363318', '9606.ENSP00000388940']	[]
P11006284T0000	insulin receptor substrate-1	['9606.ENSP00000304895']	[]
P11006284T0000	phosphatidylinositol 3-kinase	['9606.ENSP00000262039']	[]
P11007777A0813	junctin	['9606.ENSP00000368767']	[]
P11007777A0813	junctate	['9606.ENSP00000368767']	[]
P11007949A1395	PTEN	['9606.ENSP00000361021']	[]
P11007949A1607	PTEN	['9606.ENSP00000361021']	[]
P11007949A1607	ILK	['9606.ENSP00000379975']	[]
P11007954A0170	Grb2	['9606.ENSP00000376345']	[]
P11007954A0170	Son of sevenless	['9606.ENSP00000216373', '9606.ENSP00000384675']	[]
P11011139A0000	SIN4	['4932.YNL236W']	[]
P11011139A0000	Sin4	['4932.YNL236W']	[]
P11012568A0192	ACTH	['9606.ENSP00000384092']	[]
P11012671A0576	Gadd45gamma	['9606.ENSP00000252506']	[]
P11012671A0576	C/EBPdelta	['9606.ENSP00000386165']	[]
P11012680A0676	FGF1	['9606.ENSP00000480791']	[]
P11012680A0676	Src	['9606.ENSP00000362680']	[]
P11012680A1020	ERK2	['9606.ENSP00000215832']	[]
P11012680A1020	PDGFR	['9606.ENSP00000261799']	[]
P11012680A1020	FGFR1	['9606.ENSP00000393312']	[]
P11014213A1019	ERalpha	['9606.ENSP00000405330']	[]
P11014213A1019	GAL4	['9606.ENSP00000302100']	[]
P11014215A1092	GnRHR	['9606.ENSP00000226413']	[]
P11016014A0181	apolipoprotein B	['9606.ENSP00000233242']	[]
P11016724A0536	B 37	['9606.ENSP00000418653', '9606.ENSP00000379915']	[]
P11016954A0438	AGO1	['9606.ENSP00000362300']	[]
P11018028A0263	CDC25Mm	['10090.ENSMUSP00000034912']	[]
P11018264A0397	WASP	['9606.ENSP00000365891']	[]
P11023832A1038	TNFalpha	['9606.ENSP00000398698']	[]
P11024047A0626	Smad2	['9606.ENSP00000262160']	[]
P11024182A0781	pCI	['9606.ENSP00000333203']	[]
P11024182A0781	AR	['9606.ENSP00000363822', '9606.ENSP00000285930', '9606.ENSP00000416515', '9606.ENSP00000379097']	[]
P11024300A1579	TIG-1	['9606.ENSP00000263205', '9606.ENSP00000237696', '9606.ENSP00000014914']	[]
P11025367A1009	cholecystokinin	['9606.ENSP00000379472']	[]
P11027267A0752	krr1	['9606.ENSP00000229214']	[]
P11027267A0752	Kri1p	['9606.ENSP00000498803']	[]
P11027280A0536	Smad2	['9606.ENSP00000262160']	[]
P11027280A0536	Smad4	['9606.ENSP00000341551']	[]
P11027280A0536	Smad3	['9606.ENSP00000332973']	[]
P11027289A0000	RNA binding protein	['9606.ENSP00000263657', '9606.ENSP00000373277']	[]
P11027289A0000	SU(S	['7227.FBpp0070115']	[]
P11027289A0321	ARM2	['9606.ENSP00000348316']	[]
P11027289A0321	ARM1	['9606.ENSP00000326159', '9606.ENSP00000478877']	[]
P11027294A0483	p300	['9606.ENSP00000263253']	[]
P11027294A0483	histone acetyltransferase	['9606.ENSP00000263754', '9606.ENSP00000225916']	[]
P11028131A1374	IFN beta	['9606.ENSP00000369581']	[]
P11028131T0000	interferon beta	['9606.ENSP00000369581']	[]
P11029045A0000	Cdc2	['9606.ENSP00000378699', '9606.ENSP00000472445']	[]
P11029459A0000	Transforming growth factor-beta1	['9606.ENSP00000221930']	[]
P11029459A0000	TGF-beta1	['9606.ENSP00000221930']	[]
P11029467T0000	Vasoactive intestinal peptide	['9606.ENSP00000356213']	[]
P11029700A0295	cycH	['9606.ENSP00000498750']	[]
P11029700A0746	CycH	['9606.ENSP00000498750']	[]
P11029704A0378	ABI3	['9606.ENSP00000225941']	[]
P11030744A0763	dpm1	['9606.ENSP00000360638']	[]
P11031252A0646	FGF-2	['9606.ENSP00000264498', '9606.ENSP00000396198']	[]
P11034392A1072	PI-3K	['9606.ENSP00000366563', '9606.ENSP00000501150', '9606.ENSP00000263967', '9606.ENSP00000419260']	[]
P11034392A1072	Rel	['9606.ENSP00000295025']	[]
P11034392A1072	CD40	['9606.ENSP00000361359']	[]
P11034547A0674	NBPhox	['9606.ENSP00000226382']	[]
P11034547A0674	DB1	['9606.ENSP00000462337']	[]
P11034547A1355	NBPhox	['9606.ENSP00000226382']	[]
P11035037A0183	TBP	['9606.ENSP00000230354']	[]
P11035867A0000	SP10	['9606.ENSP00000432816']	[]
P11036938A1162	erbB	['9606.ENSP00000275493']	[]
P11036939A2149	Dsh	['7227.FBpp0073310', '9606.ENSP00000357459']	[]
P11038118A0000	serum albumin	['9606.ENSP00000295897', '9913.ENSBTAP00000022763']	[]
P11038317A0000	RAB	['9606.ENSP00000387282']	[]
P11040101A1180	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P11040101A1180	IL-1 beta	['9606.ENSP00000263341']	[]
P11040101A1180	p38	['9606.ENSP00000428968', '9606.ENSP00000215832', '9606.ENSP00000475924', '9606.ENSP00000223029', '9606.ENSP00000300574', '9606.ENSP00000339186', '9606.ENSP00000216479', '9606.ENSP00000229795']	[]
P11042199A0572	CREB	['9606.ENSP00000387699']	[]
P11042204A0186	phosphatidylinositol 3-kinase	['9606.ENSP00000262039']	[]
P11042204A0186	Akt	['9606.ENSP00000451828']	[]
P11042204A0186	p38	['9606.ENSP00000428968', '9606.ENSP00000215832', '9606.ENSP00000475924', '9606.ENSP00000223029', '9606.ENSP00000300574', '9606.ENSP00000339186', '9606.ENSP00000216479', '9606.ENSP00000229795']	[]
P11044105A0616	ESS1	['9606.ENSP00000447297']	[]
P11046148A0716	Syk	['9606.ENSP00000364898']	[]
P11046148A0716	Lyn	['9606.ENSP00000428924']	[]
P11046148A0716	Nedd4	['9606.ENSP00000424827']	[]
P11046153A1052	p300	['9606.ENSP00000263253']	[]
P11049241A0659	PP14	['9606.ENSP00000417898']	[]
P11050084A0000	PPARalpha	['9606.ENSP00000385523']	[]
P11050084A0888	PPARgamma	['9606.ENSP00000287820']	[]
P11050084A0888	PPARalpha	['9606.ENSP00000385523']	[]
P11050168A1185	RNA-binding protein	['9606.ENSP00000263657', '9606.ENSP00000373277']	[]
P11053370A0708	GST	['9606.ENSP00000356864', '9606.ENSP00000360002', '9606.ENSP00000241337', '9606.ENSP00000295256', '9606.ENSP00000256593', '9606.ENSP00000290765', '9606.ENSP00000345023', '9606.ENSP00000354357', '9606.ENSP00000358727', '9606.ENSP00000358851', '9606.ENSP00000360028', '9606.ENSP00000211122', '9606.ENSP00000379512', '9606.ENSP00000420168', '9606.ENSP00000311469', '9606.ENSP00000335620', '9606.ENSP00000482639']	[]
P11054565A0654	p190-B	['9606.ENSP00000371897']	[]
P11054565A0654	GTPase	['9606.ENSP00000359859', '9606.ENSP00000254928']	[]
P11054565A0654	p190-A	['9606.ENSP00000500409']	[]
P11054571A0230	teneurin-1	['9606.ENSP00000403954']	[]
P11054571A0230	TEN1	['9606.ENSP00000380762', '9606.ENSP00000403954']	[]
P11054970A0282	NF1	['9606.ENSP00000351015']	[]
P11056019A0926	MED1	['9606.ENSP00000300651', '9606.ENSP00000249910']	[]
P11058119A0957	GTPase	['9606.ENSP00000359859', '9606.ENSP00000254928']	[]
P11058119A0957	XPA	['9606.ENSP00000364270']	[]
P11058119A0957	XAB1	['9606.ENSP00000264718']	[]
P11058120A0256	IRF-2	['9606.ENSP00000377218']	[]
P11058120A0256	IRF-1	['9606.ENSP00000245414']	[]
P11059777A0813	PAX3	['9606.ENSP00000375921']	[]
P11059777A0813	BCL-X	['9606.ENSP00000365230']	[]
P11059777A0813	Terminal deoxynucleotidyl transferase	['9606.ENSP00000360216']	[]
P11059786A0682	EGFR	['9606.ENSP00000275493']	[]
P11059786T0000	Epidermal growth factor receptor	['9606.ENSP00000275493']	[]
P11062067A0000	SAPK1	['9606.ENSP00000378974']	[]
P11062067A0000	c-Jun	['9606.ENSP00000360266']	[]
P11062068T0000	p38 MAP kinase	['9606.ENSP00000215659', '9606.ENSP00000333685', '9606.ENSP00000229795', '9606.ENSP00000211287']	[]
P11062068T0000	p38	['9606.ENSP00000428968', '9606.ENSP00000215832', '9606.ENSP00000475924', '9606.ENSP00000223029', '9606.ENSP00000300574', '9606.ENSP00000339186', '9606.ENSP00000216479', '9606.ENSP00000229795']	[]
P11062274T0000	tissue plasminogen activator	['9606.ENSP00000220809']	[]
P11062705A0658	ATF-2	['9606.ENSP00000264110', '9606.ENSP00000409007']	[]
P11069307A0546	p20	['9606.ENSP00000462435', '9606.ENSP00000374565']	[]
P11069756A2618	p38	['9606.ENSP00000428968', '9606.ENSP00000215832', '9606.ENSP00000475924', '9606.ENSP00000223029', '9606.ENSP00000300574', '9606.ENSP00000339186', '9606.ENSP00000216479', '9606.ENSP00000229795']	[]
P11069756A2618	Rac	['9606.ENSP00000451828']	[]
P11069756A2618	PIX	['9606.ENSP00000250617']	[]
P11069756A2618	CRK-associated substrate	['9606.ENSP00000391669']	[]
P11069756A2618	PKL	['9606.ENSP00000347464', '9606.ENSP00000339933']	[]
P11069756A2618	paxillin	['9606.ENSP00000267257']	[]
P11069756A2618	SRC	['9606.ENSP00000362680']	[]
P11069756A2618	POR1	['9606.ENSP00000484121']	[]
P11069756A2618	FAK	['9606.ENSP00000341189']	[]
P11069756A2618	paxillin kinase linker	['9606.ENSP00000347464']	[]
P11069756A2618	C-terminal SRC kinase	['9606.ENSP00000220003']	[]
P11069897A1112	BACH1	['9606.ENSP00000382805', '9606.ENSP00000259008']	[]
P11069999A1602	U16	['9606.SNORD16']	[]
P11070078A1153	p53	['9606.ENSP00000269305']	[]
P11071651A1308	RARalpha	['9606.ENSP00000254066']	[]
P11071651A1308	FR-beta	['9606.ENSP00000298223']	[]
P11071789T0000	ACE	['9606.ENSP00000290866']	[]
P11071852A0297	SOCS-3	['9606.ENSP00000330341']	[]
P11071852A0297	IGFIR	['9606.ENSP00000497069']	[]
P11071924A0588	c-Cbl	['9606.ENSP00000264033']	[]
P11072155A0764	TGF beta 1	['9606.ENSP00000221930']	[]
P11072155A0764	SF2	['9606.ENSP00000258962']	[]
P11073539A0866	vim	['9606.ENSP00000446007']	[]
P11073919A0631	ODC	['9606.ENSP00000234111', '9606.ENSP00000329452', '10090.ENSMUSP00000151751', '9606.ENSP00000232607', '10090.ENSMUSP00000128661']	[]
P11073954A0337	CP2	['9606.ENSP00000257915', '9606.ENSP00000264613']	[]
P11073954A0337	Psc2	['9606.ENSP00000414359', '9606.ENSP00000223321']	[]
P11074003A0741	Shh	['9606.ENSP00000297261']	[]
P11074210A0623	insulin	['9606.ENSP00000380432']	[]
P11075944A0691	fgf8	['9606.ENSP00000321797']	[]
P11075944A0691	npm3	['9606.ENSP00000359128']	[]
P11076860A0872	UEV1A	['9606.ENSP00000340305']	[]
P11076860A0872	Kua-UEV	['9606.ENSP00000344166']	[]
P11078726X0000	p53	['9606.ENSP00000269305']	[]
P11080796A0883	IKKgamma	['9606.ENSP00000483825']	[]
P11080796A1277	IKKalpha	['9606.ENSP00000359424']	[]
P11080796A1277	IKKbeta	['9606.ENSP00000430684']	[]
P11080796A1277	IKKgamma	['9606.ENSP00000483825']	[]
P11082185A0415	IRF-1	['9606.ENSP00000245414']	[]
P11083868A0386	Elk-1	['9606.ENSP00000366182', '9606.ENSP00000264661', '9606.ENSP00000328813']	[]
P11084022A1178	ALK7	['9606.ENSP00000243349']	[]
P11084334A0590	auxilin	['9606.ENSP00000360108']	[]
P11090272A1240	GAIP	['9606.ENSP00000378483']	[]
P11092886A0341	PEPCK	['9606.ENSP00000216780']	[]
P11092886A0341	protein kinase A	['9606.ENSP00000309591', '9606.ENSP00000359719', '9606.ENSP00000366488']	[]
P11093745A0563	CTF	['9606.ENSP00000269214', '9606.ENSP00000380781', '9606.ENSP00000360231', '9606.ENSP00000289248', '9606.ENSP00000370340', '9606.ENSP00000396843']	[]
P11093745A0563	NF1	['9606.ENSP00000351015']	[]
P11093745A0563	HNF3	['9606.ENSP00000342307']	[]
P11094066A0505	FKHR-L1	['9606.ENSP00000339527']	[]
P11094066A0505	IL-3	['9606.ENSP00000296870']	[]
P11094066A0505	PI3K	['9606.ENSP00000366563', '9606.ENSP00000501150', '9606.ENSP00000263967', '9606.ENSP00000419260']	[]
P11094066A1194	p27	['9606.ENSP00000312318', '9606.ENSP00000314067', '9606.ENSP00000221114', '9606.ENSP00000405926', '9606.ENSP00000483430', '9606.ENSP00000440485']	[]
P11094066A1194	KIP1	['9606.ENSP00000228872']	[]
P11094066A1194	PI3K	['9606.ENSP00000366563', '9606.ENSP00000501150', '9606.ENSP00000263967', '9606.ENSP00000419260']	[]
P11094066A1194	FKHR-L1	['9606.ENSP00000339527']	[]
P11094072A0842	c-Myb	['9606.ENSP00000339992']	[]
P11094072A1234	c-Myb	['9606.ENSP00000339992']	[]
P11094072A1234	RAG-2	['9606.ENSP00000478672']	[]
P11094073A0000	Vav3	['9606.ENSP00000359073']	[]
P11094073A0000	Vav	['9606.ENSP00000472929']	[]
P11094075A0257	r-PTPeta	['9606.ENSP00000400010']	[]
P11094087T0000	Rnd3	['9606.ENSP00000364886']	[]
P11094087T0000	Raf	['9606.ENSP00000314709', '9606.ENSP00000401888']	[]
P11094091A0000	CREB	['9606.ENSP00000387699']	[]
P11095248A0423	gp27	['9606.ENSP00000324101']	[]
P11098217A0674	Aie1	['10090.ENSMUSP00000083426']	[]
P11099377T0000	XT-II	['9606.ENSP00000017003']	[]
P11101847A0159	p53	['9606.ENSP00000269305']	[]
P11101847A0159	E2F1	['9606.ENSP00000345571']	[]
P11102458A0000	neurobeachin	['9606.ENSP00000383295']	[]
P11102458A0000	protein kinase A	['9606.ENSP00000309591', '9606.ENSP00000359719', '9606.ENSP00000366488']	[]
P11103792A0755	c-Myc	['10090.ENSMUSP00000022971', '9606.ENSP00000478887']	[]
P11103792A0755	bax	['10090.ENSMUSP00000033093', '9606.ENSP00000293288', '10090.ENSMUSP00000022646']	[]
